"","Country","Year","Status","Life.expectancy","Adult.Mortality","infant.deaths","Alcohol","percentage.expenditure","Hepatitis.B","Measles","BMI","under.five.deaths","Polio","Total.expenditure","Diphtheria","HIV.AIDS","GDP","Population","thinness..1.19.years","thinness.5.9.years","Income.composition.of.resources","Schooling","WHO.Region.Code","WHO.Region","Country.Code","Sex","Alcohol.total.per.capita..15...consumption.in.liters..numeric.","Alcohol.total.per.capita..15...consumption.in.liters..low.estimation.","Alcohol.total.per.capita..15...consumption.in.liters..high.estimation.","Alcohol.total.per.capita..15...consumption.in.liters..string.","Average_Alcohol_Consumption","Consumption_Comparison"
"7443","Tajikistan",2009,"Developing",66.7,174,10,0.3,35.71613793,93,0,35.9,12,93,5.93,93,0.2,666.3458569,7472819,3.7,3.8,0.601,11.1,"EUR","Europe","TJK","Both sexes",0.65,0.55,0.77,"0.65 [0.55 – 0.77]",0.475,"BELOW AVERAGE"
"7444","Tajikistan",2010,"Developing",67.3,171,10,0.32,43.34099958,93,0,36.6,12,95,6.4,93,0.2,738.3475227,764163,3.7,3.8,0.603,11.1,"EUR","Europe","TJK","Male",1.17,0.99,1.38,"1.17 [0.99 – 1.38]",0.745,"BELOW AVERAGE"
"7445","Tajikistan",2010,"Developing",67.3,171,10,0.32,43.34099958,93,0,36.6,12,95,6.4,93,0.2,738.3475227,764163,3.7,3.8,0.603,11.1,"EUR","Europe","TJK","Both sexes",0.69,0.58,0.82,"0.69 [0.58 – 0.82]",0.505,"BELOW AVERAGE"
"7446","Tajikistan",2010,"Developing",67.3,171,10,0.32,43.34099958,93,0,36.6,12,95,6.4,93,0.2,738.3475227,764163,3.7,3.8,0.603,11.1,"EUR","Europe","TJK","Female",0.21,0.18,0.25,"0.21 [0.18 – 0.25]",0.265,"BELOW AVERAGE"
"7447","Tajikistan",2011,"Developing",68.1,166,10,0.32,51.9919227,96,1,37.4,12,97,5.98,96,0.2,834.5412953,7815949,3.7,3.7,0.608,11.1,"EUR","Europe","TJK","Both sexes",0.73,0.61,0.86,"0.73 [0.61 – 0.86]",0.525,"BELOW AVERAGE"
"7448","Tajikistan",2011,"Developing",68.1,166,10,0.32,51.9919227,96,1,37.4,12,97,5.98,96,0.2,834.5412953,7815949,3.7,3.7,0.608,11.1,"EUR","Europe","TJK","Male",1.23,1.03,1.46,"1.23 [1.03 – 1.46]",0.775,"BELOW AVERAGE"
"7449","Tajikistan",2011,"Developing",68.1,166,10,0.32,51.9919227,96,1,37.4,12,97,5.98,96,0.2,834.5412953,7815949,3.7,3.7,0.608,11.1,"EUR","Europe","TJK","Female",0.22,0.19,0.27,"0.22 [0.19 – 0.27]",0.27,"BELOW AVERAGE"
"7450","Tajikistan",2012,"Developing",68.8,164,10,0.01,71.50892145,94,16,38.2,12,96,6.39,94,0.2,954.725253,799562,3.6,3.7,0.613,11.1,"EUR","Europe","TJK","Both sexes",0.77,0.65,0.91,"0.77 [0.65 – 0.91]",0.39,"BELOW AVERAGE"
"7451","Tajikistan",2012,"Developing",68.8,164,10,0.01,71.50892145,94,16,38.2,12,96,6.39,94,0.2,954.725253,799562,3.6,3.7,0.613,11.1,"EUR","Europe","TJK","Male",1.3,1.09,1.54,"1.3 [1.09 – 1.54]",0.655,"BELOW AVERAGE"
"7452","Tajikistan",2012,"Developing",68.8,164,10,0.01,71.50892145,94,16,38.2,12,96,6.39,94,0.2,954.725253,799562,3.6,3.7,0.613,11.1,"EUR","Europe","TJK","Female",0.23,0.2,0.28,"0.23 [0.2 – 0.28]",0.12,"BELOW AVERAGE"
"7453","Tajikistan",2013,"Developing",69.3,163,10,0.01,1.0419164,96,1,39,11,97,6.75,96,0.2,14.214412,817789,3.6,3.7,0.617,11.2,"EUR","Europe","TJK","Male",1.37,1.17,1.63,"1.37 [1.17 – 1.63]",0.69,"BELOW AVERAGE"
"7454","Tajikistan",2013,"Developing",69.3,163,10,0.01,1.0419164,96,1,39,11,97,6.75,96,0.2,14.214412,817789,3.6,3.7,0.617,11.2,"EUR","Europe","TJK","Both sexes",0.81,0.69,0.96,"0.81 [0.69 – 0.96]",0.41,"BELOW AVERAGE"
"7455","Tajikistan",2013,"Developing",69.3,163,10,0.01,1.0419164,96,1,39,11,97,6.75,96,0.2,14.214412,817789,3.6,3.7,0.617,11.2,"EUR","Europe","TJK","Female",0.25,0.21,0.3,"0.25 [0.21 – 0.3]",0.13,"BELOW AVERAGE"
"7456","Tajikistan",2014,"Developing",69.6,162,10,0.01,7.829008596,97,0,39.9,11,94,6.88,97,0.2,114.45919,8362745,3.6,3.7,0.622,11.3,"EUR","Europe","TJK","Female",0.26,0.22,0.31,"0.26 [0.22 – 0.31]",0.135,"BELOW AVERAGE"
"7457","Tajikistan",2014,"Developing",69.6,162,10,0.01,7.829008596,97,0,39.9,11,94,6.88,97,0.2,114.45919,8362745,3.6,3.7,0.622,11.3,"EUR","Europe","TJK","Male",1.46,1.24,1.71,"1.46 [1.24 – 1.71]",0.735,"BELOW AVERAGE"
"7458","Tajikistan",2014,"Developing",69.6,162,10,0.01,7.829008596,97,0,39.9,11,94,6.88,97,0.2,114.45919,8362745,3.6,3.7,0.622,11.3,"EUR","Europe","TJK","Both sexes",0.86,0.73,1,"0.86 [0.73 – 1]",0.435,"BELOW AVERAGE"
"7459","Tajikistan",2015,"Developing",69.7,161,10,0,0,96,3,4.7,11,96,NA,96,0.2,918.6771543,8548651,3.6,3.7,0.625,11.3,"EUR","Europe","TJK","Both sexes",0.89,0.75,1.04,"0.89 [0.75 – 1.04]",0.445,"BELOW AVERAGE"
"7460","Tajikistan",2015,"Developing",69.7,161,10,0,0,96,3,4.7,11,96,NA,96,0.2,918.6771543,8548651,3.6,3.7,0.625,11.3,"EUR","Europe","TJK","Female",0.27,0.23,0.32,"0.27 [0.23 – 0.32]",0.135,"BELOW AVERAGE"
"7461","Tajikistan",2015,"Developing",69.7,161,10,0,0,96,3,4.7,11,96,NA,96,0.2,918.6771543,8548651,3.6,3.7,0.625,11.3,"EUR","Europe","TJK","Male",1.5,1.27,1.76,"1.5 [1.27 – 1.76]",0.75,"BELOW AVERAGE"
"7462","Thailand",2000,"Developing",71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,6295821,9.4,9.7,0.64,10.9,"SEAR","South-East Asia","THA","Female",3.33,2.75,3.99,"3.33 [2.75 – 3.99]",4.605,"BELOW AVERAGE"
"7463","Thailand",2000,"Developing",71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,6295821,9.4,9.7,0.64,10.9,"SEAR","South-East Asia","THA","Both sexes",8,6.57,9.46,"8 [6.57 – 9.46]",6.94,"ABOVE AVERAGE"
"7464","Thailand",2000,"Developing",71.1,194,18,5.88,0.27564826,95,4074,18.7,21,97,3.4,97,0.8,27.564826,6295821,9.4,9.7,0.64,10.9,"SEAR","South-East Asia","THA","Male",12.91,10.62,15.39,"12.91 [10.62 – 15.39]",9.395,"ABOVE AVERAGE"
"7465","Thailand",2001,"Developing",71.2,194,17,5.92,176.0625201,95,7319,19.4,20,97,3.32,96,0.8,1893.145377,63543322,9.3,9.6,0.649,11.2,"SEAR","South-East Asia","THA","Female",3.33,2.75,3.99,"3.33 [2.75 – 3.99]",4.625,"BELOW AVERAGE"
"7466","Thailand",2001,"Developing",71.2,194,17,5.92,176.0625201,95,7319,19.4,20,97,3.32,96,0.8,1893.145377,63543322,9.3,9.6,0.649,11.2,"SEAR","South-East Asia","THA","Both sexes",8,6.57,9.46,"8 [6.57 – 9.46]",6.96,"ABOVE AVERAGE"
"7467","Thailand",2001,"Developing",71.2,194,17,5.92,176.0625201,95,7319,19.4,20,97,3.32,96,0.8,1893.145377,63543322,9.3,9.6,0.649,11.2,"SEAR","South-East Asia","THA","Male",12.91,10.62,15.39,"12.91 [10.62 – 15.39]",9.415,"ABOVE AVERAGE"
"7468","Thailand",2002,"Developing",71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,6473164,9.2,9.5,0.657,11.5,"SEAR","South-East Asia","THA","Female",3.49,2.84,4.2,"3.49 [2.84 – 4.2]",4.71,"BELOW AVERAGE"
"7469","Thailand",2002,"Developing",71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,6473164,9.2,9.5,0.657,11.5,"SEAR","South-East Asia","THA","Both sexes",8.38,6.81,9.92,"8.38 [6.81 – 9.92]",7.155,"ABOVE AVERAGE"
"7470","Thailand",2002,"Developing",71.4,192,16,5.93,27.63810304,95,10315,2.2,19,97,3.7,96,0.7,296.54617,6473164,9.2,9.5,0.657,11.5,"SEAR","South-East Asia","THA","Male",13.53,11.11,16.14,"13.53 [11.11 – 16.14]",9.73,"ABOVE AVERAGE"
"7471","Thailand",2003,"Developing",71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,64554952,9.1,9.3,0.666,11.8,"SEAR","South-East Asia","THA","Female",3.58,2.94,4.38,"3.58 [2.94 – 4.38]",4.86,"BELOW AVERAGE"
"7472","Thailand",2003,"Developing",71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,64554952,9.1,9.3,0.666,11.8,"SEAR","South-East Asia","THA","Male",13.86,11.48,16.83,"13.86 [11.48 – 16.83]",10,"ABOVE AVERAGE"
"7473","Thailand",2003,"Developing",71.7,189,15,6.14,282.8364612,96,4519,2.9,18,98,3.58,98,0.6,2358.93629,64554952,9.1,9.3,0.666,11.8,"SEAR","South-East Asia","THA","Both sexes",8.59,7.05,10.35,"8.59 [7.05 – 10.35]",7.365,"ABOVE AVERAGE"
"7474","Thailand",2004,"Developing",71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,652231,9,9.2,0.674,11.9,"SEAR","South-East Asia","THA","Female",3.7,3.05,4.45,"3.7 [3.05 – 4.45]",4.935,"BELOW AVERAGE"
"7475","Thailand",2004,"Developing",71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,652231,9,9.2,0.674,11.9,"SEAR","South-East Asia","THA","Both sexes",8.86,7.22,10.53,"8.86 [7.22 – 10.53]",7.515,"ABOVE AVERAGE"
"7476","Thailand",2004,"Developing",71.6,189,14,6.17,301.3597791,96,4165,21.7,16,98,3.51,98,0.5,2659.83918,652231,9,9.2,0.674,11.9,"SEAR","South-East Asia","THA","Male",14.29,11.71,17.13,"14.29 [11.71 – 17.13]",10.23,"ABOVE AVERAGE"
"7477","Thailand",2005,"Developing",72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,6542547,8.9,9.1,0.682,12,"SEAR","South-East Asia","THA","Male",14.48,11.98,17.28,"14.48 [11.98 – 17.28]",10.37,"ABOVE AVERAGE"
"7478","Thailand",2005,"Developing",72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,6542547,8.9,9.1,0.682,12,"SEAR","South-East Asia","THA","Female",3.76,3.09,4.51,"3.76 [3.09 – 4.51]",5.01,"BELOW AVERAGE"
"7479","Thailand",2005,"Developing",72.5,177,13,6.26,321.1953005,96,3526,22.6,15,98,3.55,98,0.5,2893.651356,6542547,8.9,9.1,0.682,12,"SEAR","South-East Asia","THA","Both sexes",8.97,7.34,10.61,"8.97 [7.34 – 10.61]",7.615,"ABOVE AVERAGE"
"7480","Thailand",2006,"Developing",73,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,65824164,8.7,8.9,0.686,12.4,"SEAR","South-East Asia","THA","Male",14.47,11.84,17.33,"14.47 [11.84 – 17.33]",10.325,"ABOVE AVERAGE"
"7481","Thailand",2006,"Developing",73,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,65824164,8.7,8.9,0.686,12.4,"SEAR","South-East Asia","THA","Both sexes",8.96,7.26,10.64,"8.96 [7.26 – 10.64]",7.57,"ABOVE AVERAGE"
"7482","Thailand",2006,"Developing",73,168,13,6.18,433.9210918,96,3588,23.6,15,98,3.49,98,0.5,3368.952576,65824164,8.7,8.9,0.686,12.4,"SEAR","South-East Asia","THA","Female",3.76,3.07,4.53,"3.76 [3.07 – 4.53]",4.97,"BELOW AVERAGE"
"7483","Thailand",2007,"Developing",73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,66195615,8.6,8.8,0.687,12.3,"SEAR","South-East Asia","THA","Female",3.45,2.85,4.16,"3.45 [2.85 – 4.16]",4.825,"BELOW AVERAGE"
"7484","Thailand",2007,"Developing",73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,66195615,8.6,8.8,0.687,12.3,"SEAR","South-East Asia","THA","Male",13.25,11.03,15.87,"13.25 [11.03 – 15.87]",9.725,"ABOVE AVERAGE"
"7485","Thailand",2007,"Developing",73.3,165,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,66195615,8.6,8.8,0.687,12.3,"SEAR","South-East Asia","THA","Both sexes",8.21,6.75,9.74,"8.21 [6.75 – 9.74]",7.205,"ABOVE AVERAGE"
"7486","Thailand",2008,"Developing",73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,6654576,8.5,8.6,0.7,12.9,"SEAR","South-East Asia","THA","Female",3.13,2.6,3.76,"3.13 [2.6 – 3.76]",4.525,"BELOW AVERAGE"
"7487","Thailand",2008,"Developing",73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,6654576,8.5,8.6,0.7,12.9,"SEAR","South-East Asia","THA","Both sexes",7.45,6.19,8.86,"7.45 [6.19 – 8.86]",6.685,"ABOVE AVERAGE"
"7488","Thailand",2008,"Developing",73.5,162,11,5.92,609.9511632,98,7790,25.7,13,99,3.92,99,0.3,4378.68746,6654576,8.5,8.6,0.7,12.9,"SEAR","South-East Asia","THA","Male",12.03,10.09,14.51,"12.03 [10.09 – 14.51]",8.975,"ABOVE AVERAGE"
"7489","Thailand",2009,"Developing",73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,66881867,8.3,8.5,0.706,13,"SEAR","South-East Asia","THA","Female",2.87,2.36,3.46,"2.87 [2.36 – 3.46]",4.375,"BELOW AVERAGE"
"7490","Thailand",2009,"Developing",73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,66881867,8.3,8.5,0.706,13,"SEAR","South-East Asia","THA","Both sexes",6.83,5.63,8.06,"6.83 [5.63 – 8.06]",6.355,"ABOVE AVERAGE"
"7491","Thailand",2009,"Developing",73.7,16,11,5.88,547.2101411,98,6071,26.8,12,99,4.11,99,0.3,4212.5492,66881867,8.3,8.5,0.706,13,"SEAR","South-East Asia","THA","Male",11.03,9.18,13.2,"11.03 [9.18 – 13.2]",8.455,"ABOVE AVERAGE"
"7492","Thailand",2010,"Developing",73.9,158,10,5.95,71.6850913,98,2583,27.9,12,99,3.81,99,0.2,575.32176,672888,8.2,8.3,0.711,13.1,"SEAR","South-East Asia","THA","Female",2.98,2.47,3.57,"2.98 [2.47 – 3.57]",4.465,"BELOW AVERAGE"
"7493","Thailand",2010,"Developing",73.9,158,10,5.95,71.6850913,98,2583,27.9,12,99,3.81,99,0.2,575.32176,672888,8.2,8.3,0.711,13.1,"SEAR","South-East Asia","THA","Both sexes",7.08,5.85,8.36,"7.08 [5.85 – 8.36]",6.515,"ABOVE AVERAGE"
"7494","Thailand",2010,"Developing",73.9,158,10,5.95,71.6850913,98,2583,27.9,12,99,3.81,99,0.2,575.32176,672888,8.2,8.3,0.711,13.1,"SEAR","South-East Asia","THA","Male",11.45,9.54,13.66,"11.45 [9.54 – 13.66]",8.7,"ABOVE AVERAGE"
"7495","Thailand",2011,"Developing",74.1,155,10,6.07,748.4451054,98,3156,29,11,99,4.12,99,0.2,5491.159981,675313,8.1,8.2,0.72,13.3,"SEAR","South-East Asia","THA","Female",3.2,2.69,3.87,"3.2 [2.69 – 3.87]",4.635,"BELOW AVERAGE"
"7496","Thailand",2011,"Developing",74.1,155,10,6.07,748.4451054,98,3156,29,11,99,4.12,99,0.2,5491.159981,675313,8.1,8.2,0.72,13.3,"SEAR","South-East Asia","THA","Both sexes",7.58,6.35,8.98,"7.58 [6.35 – 8.98]",6.825,"ABOVE AVERAGE"
"7497","Thailand",2011,"Developing",74.1,155,10,6.07,748.4451054,98,3156,29,11,99,4.12,99,0.2,5491.159981,675313,8.1,8.2,0.72,13.3,"SEAR","South-East Asia","THA","Male",12.26,10.42,14.65,"12.26 [10.42 – 14.65]",9.165,"ABOVE AVERAGE"
"7498","Thailand",2012,"Developing",74.3,154,9,6.56,801.0504655,98,5197,3.1,11,99,4.17,99,0.1,5859.915622,67843979,8,8.1,0.729,13.7,"SEAR","South-East Asia","THA","Male",12.99,10.92,15.66,"12.99 [10.92 – 15.66]",9.775,"ABOVE AVERAGE"
"7499","Thailand",2012,"Developing",74.3,154,9,6.56,801.0504655,98,5197,3.1,11,99,4.17,99,0.1,5859.915622,67843979,8,8.1,0.729,13.7,"SEAR","South-East Asia","THA","Female",3.4,2.86,4.13,"3.4 [2.86 – 4.13]",4.98,"BELOW AVERAGE"
"7500","Thailand",2012,"Developing",74.3,154,9,6.56,801.0504655,98,5197,3.1,11,99,4.17,99,0.1,5859.915622,67843979,8,8.1,0.729,13.7,"SEAR","South-East Asia","THA","Both sexes",8.04,6.65,9.59,"8.04 [6.65 – 9.59]",7.3,"ABOVE AVERAGE"
"7501","Thailand",2013,"Developing",74.5,153,9,6.5,788.6873403,99,2641,31.3,10,99,4,99,0.1,6171.262444,6814365,7.9,7.9,0.733,13.6,"SEAR","South-East Asia","THA","Female",3.54,2.99,4.27,"3.54 [2.99 – 4.27]",5.02,"BELOW AVERAGE"
"7502","Thailand",2013,"Developing",74.5,153,9,6.5,788.6873403,99,2641,31.3,10,99,4,99,0.1,6171.262444,6814365,7.9,7.9,0.733,13.6,"SEAR","South-East Asia","THA","Both sexes",8.36,7.01,9.85,"8.36 [7.01 – 9.85]",7.43,"ABOVE AVERAGE"
"7503","Thailand",2013,"Developing",74.5,153,9,6.5,788.6873403,99,2641,31.3,10,99,4,99,0.1,6171.262444,6814365,7.9,7.9,0.733,13.6,"SEAR","South-East Asia","THA","Male",13.5,11.43,16.1,"13.5 [11.43 – 16.1]",10,"ABOVE AVERAGE"
"7504","Thailand",2014,"Developing",74.6,152,8,6.41,789.0772949,99,0,32.4,10,99,4.12,99,0.1,5941.8471,68416772,7.8,7.8,0.737,13.6,"SEAR","South-East Asia","THA","Male",13.76,11.63,16.32,"13.76 [11.63 – 16.32]",10.085,"ABOVE AVERAGE"
"7505","Thailand",2014,"Developing",74.6,152,8,6.41,789.0772949,99,0,32.4,10,99,4.12,99,0.1,5941.8471,68416772,7.8,7.8,0.737,13.6,"SEAR","South-East Asia","THA","Both sexes",8.51,7.12,9.94,"8.51 [7.12 – 9.94]",7.46,"ABOVE AVERAGE"
"7506","Thailand",2014,"Developing",74.6,152,8,6.41,789.0772949,99,0,32.4,10,99,4.12,99,0.1,5941.8471,68416772,7.8,7.8,0.737,13.6,"SEAR","South-East Asia","THA","Female",3.61,3.04,4.28,"3.61 [3.04 – 4.28]",5.01,"BELOW AVERAGE"
"7507","Thailand",2015,"Developing",74.9,148,8,0,0,99,154,33.6,9,99,NA,99,0.1,5814.863134,686576,7.7,7.7,0.738,13.6,"SEAR","South-East Asia","THA","Female",3.71,3.1,4.43,"3.71 [3.1 – 4.43]",1.855,"BELOW AVERAGE"
"7508","Thailand",2015,"Developing",74.9,148,8,0,0,99,154,33.6,9,99,NA,99,0.1,5814.863134,686576,7.7,7.7,0.738,13.6,"SEAR","South-East Asia","THA","Male",14.16,11.86,16.78,"14.16 [11.86 – 16.78]",7.08,"ABOVE AVERAGE"
"7509","Thailand",2015,"Developing",74.9,148,8,0,0,99,154,33.6,9,99,NA,99,0.1,5814.863134,686576,7.7,7.7,0.738,13.6,"SEAR","South-East Asia","THA","Both sexes",8.76,7.25,10.24,"8.76 [7.25 – 10.24]",4.38,"BELOW AVERAGE"
"7510","Timor-Leste",2000,"Developing",58.7,276,3,0.5,49.06967155,NA,0,11.9,4,NA,3.26,NA,0.1,422.28633,87167,12.2,12.2,0,0,"SEAR","South-East Asia","TLS","Female",0.22,0.17,0.35,"0.22 [0.17 – 0.35]",0.36,"BELOW AVERAGE"
"7511","Timor-Leste",2000,"Developing",58.7,276,3,0.5,49.06967155,NA,0,11.9,4,NA,3.26,NA,0.1,422.28633,87167,12.2,12.2,0,0,"SEAR","South-East Asia","TLS","Both sexes",0.56,0.42,0.88,"0.56 [0.42 – 0.88]",0.53,"BELOW AVERAGE"
"7512","Timor-Leste",2000,"Developing",58.7,276,3,0.5,49.06967155,NA,0,11.9,4,NA,3.26,NA,0.1,422.28633,87167,12.2,12.2,0,0,"SEAR","South-East Asia","TLS","Male",0.89,0.67,1.39,"0.89 [0.67 – 1.39]",0.695,"BELOW AVERAGE"
"7513","Timor-Leste",2001,"Developing",59.4,269,3,0.5,6.556583478,NA,0,12.3,4,NA,3.75,NA,0.1,56.4249869,892531,12.1,12.2,0.47,9.8,"SEAR","South-East Asia","TLS","Both sexes",0.56,0.42,0.88,"0.56 [0.42 – 0.88]",0.53,"BELOW AVERAGE"
"7514","Timor-Leste",2001,"Developing",59.4,269,3,0.5,6.556583478,NA,0,12.3,4,NA,3.75,NA,0.1,56.4249869,892531,12.1,12.2,0.47,9.8,"SEAR","South-East Asia","TLS","Female",0.22,0.17,0.35,"0.22 [0.17 – 0.35]",0.36,"BELOW AVERAGE"
"7515","Timor-Leste",2001,"Developing",59.4,269,3,0.5,6.556583478,NA,0,12.3,4,NA,3.75,NA,0.1,56.4249869,892531,12.1,12.2,0.47,9.8,"SEAR","South-East Asia","TLS","Male",0.89,0.67,1.39,"0.89 [0.67 – 1.39]",0.695,"BELOW AVERAGE"
"7516","Timor-Leste",2002,"Developing",62,261,3,0.48,5.649123424,NA,0,12.6,4,38,3.89,54,0.1,48.61552,923825,12.1,12.1,0.475,9.8,"SEAR","South-East Asia","TLS","Female",0.21,0.16,0.33,"0.21 [0.16 – 0.33]",0.345,"BELOW AVERAGE"
"7517","Timor-Leste",2002,"Developing",62,261,3,0.48,5.649123424,NA,0,12.6,4,38,3.89,54,0.1,48.61552,923825,12.1,12.1,0.475,9.8,"SEAR","South-East Asia","TLS","Both sexes",0.54,0.41,0.83,"0.54 [0.41 – 0.83]",0.51,"BELOW AVERAGE"
"7518","Timor-Leste",2002,"Developing",62,261,3,0.48,5.649123424,NA,0,12.6,4,38,3.89,54,0.1,48.61552,923825,12.1,12.1,0.475,9.8,"SEAR","South-East Asia","TLS","Male",0.86,0.65,1.32,"0.86 [0.65 – 1.32]",0.67,"BELOW AVERAGE"
"7519","Timor-Leste",2003,"Developing",61,25,3,0.44,46.3913277,NA,94,12.9,4,55,2.48,55,0.1,471.4565823,96852,12.1,12.1,0.485,9.8,"SEAR","South-East Asia","TLS","Both sexes",0.5,0.38,0.78,"0.5 [0.38 – 0.78]",0.47,"BELOW AVERAGE"
"7520","Timor-Leste",2003,"Developing",61,25,3,0.44,46.3913277,NA,94,12.9,4,55,2.48,55,0.1,471.4565823,96852,12.1,12.1,0.485,9.8,"SEAR","South-East Asia","TLS","Male",0.8,0.6,1.24,"0.8 [0.6 – 1.24]",0.62,"BELOW AVERAGE"
"7521","Timor-Leste",2003,"Developing",61,25,3,0.44,46.3913277,NA,94,12.9,4,55,2.48,55,0.1,471.4565823,96852,12.1,12.1,0.485,9.8,"SEAR","South-East Asia","TLS","Female",0.2,0.15,0.31,"0.2 [0.15 – 0.31]",0.32,"BELOW AVERAGE"
"7522","Timor-Leste",2004,"Developing",62.3,229,3,0.38,8.415788935,NA,41,13.2,3,57,1.31,57,0.1,467.5438297,996698,12,12,0.484,10.2,"SEAR","South-East Asia","TLS","Male",0.74,0.54,1.15,"0.74 [0.54 – 1.15]",0.56,"BELOW AVERAGE"
"7523","Timor-Leste",2004,"Developing",62.3,229,3,0.38,8.415788935,NA,41,13.2,3,57,1.31,57,0.1,467.5438297,996698,12,12,0.484,10.2,"SEAR","South-East Asia","TLS","Female",0.19,0.14,0.29,"0.19 [0.14 – 0.29]",0.285,"BELOW AVERAGE"
"7524","Timor-Leste",2004,"Developing",62.3,229,3,0.38,8.415788935,NA,41,13.2,3,57,1.31,57,0.1,467.5438297,996698,12,12,0.484,10.2,"SEAR","South-East Asia","TLS","Both sexes",0.47,0.34,0.73,"0.47 [0.34 – 0.73]",0.425,"BELOW AVERAGE"
"7525","Timor-Leste",2005,"Developing",63.7,26,3,0.36,7.127144699,NA,203,13.5,3,55,1.5,55,0.1,478.331859,126484,12,11.9,0.492,10.6,"SEAR","South-East Asia","TLS","Female",0.13,0.087,0.21,"0.13 [0.087 – 0.21]",0.245,"BELOW AVERAGE"
"7526","Timor-Leste",2005,"Developing",63.7,26,3,0.36,7.127144699,NA,203,13.5,3,55,1.5,55,0.1,478.331859,126484,12,11.9,0.492,10.6,"SEAR","South-East Asia","TLS","Male",0.5,0.35,0.84,"0.5 [0.35 – 0.84]",0.43,"BELOW AVERAGE"
"7527","Timor-Leste",2005,"Developing",63.7,26,3,0.36,7.127144699,NA,203,13.5,3,55,1.5,55,0.1,478.331859,126484,12,11.9,0.492,10.6,"SEAR","South-East Asia","TLS","Both sexes",0.31,0.22,0.53,"0.31 [0.22 – 0.53]",0.335,"BELOW AVERAGE"
"7528","Timor-Leste",2006,"Developing",64.9,186,2,0.04,28.12560496,NA,90,13.9,3,62,0.65,63,0.1,441.53226,148621,11.9,11.9,0.511,11,"SEAR","South-East Asia","TLS","Both sexes",0.18,0.12,0.37,"0.18 [0.12 – 0.37]",0.11,"BELOW AVERAGE"
"7529","Timor-Leste",2006,"Developing",64.9,186,2,0.04,28.12560496,NA,90,13.9,3,62,0.65,63,0.1,441.53226,148621,11.9,11.9,0.511,11,"SEAR","South-East Asia","TLS","Female",0.072,0.047,0.14,"0.072 [0.047 – 0.14]",0.056,"BELOW AVERAGE"
"7530","Timor-Leste",2006,"Developing",64.9,186,2,0.04,28.12560496,NA,90,13.9,3,62,0.65,63,0.1,441.53226,148621,11.9,11.9,0.511,11,"SEAR","South-East Asia","TLS","Male",0.28,0.19,0.57,"0.28 [0.19 – 0.57]",0.16,"BELOW AVERAGE"
"7531","Timor-Leste",2007,"Developing",65.8,173,2,0.05,11.75766897,NA,0,14.2,3,7,0.37,7,0.1,524.8959363,164973,11.8,11.8,0.541,11.3,"SEAR","South-East Asia","TLS","Female",0.024,0.017,0.061,"0.024 [0.017 – 0.061]",0.037,"BELOW AVERAGE"
"7532","Timor-Leste",2007,"Developing",65.8,173,2,0.05,11.75766897,NA,0,14.2,3,7,0.37,7,0.1,524.8959363,164973,11.8,11.8,0.541,11.3,"SEAR","South-East Asia","TLS","Male",0.094,0.065,0.24,"0.094 [0.065 – 0.24]",0.072,"BELOW AVERAGE"
"7533","Timor-Leste",2007,"Developing",65.8,173,2,0.05,11.75766897,NA,0,14.2,3,7,0.37,7,0.1,524.8959363,164973,11.8,11.8,0.541,11.3,"SEAR","South-East Asia","TLS","Both sexes",0.059,0.041,0.15,"0.059 [0.041 – 0.15]",0.0545,"BELOW AVERAGE"
"7534","Timor-Leste",2008,"Developing",66.2,168,2,0.06,36.69198927,79,0,14.7,3,79,0.74,79,0.1,643.71911,17811,11.7,11.7,0.566,11.7,"SEAR","South-East Asia","TLS","Female",0.033,0.023,0.074,"0.033 [0.023 – 0.074]",0.0465,"BELOW AVERAGE"
